-24666.66666666667,-23633.077939200048,-23418.18713610948,-23374.550639845977,-23511.202417800978,-23804.50660718661,-24211.58451731554,-24680.080670727406,-25155.41252367083,-25586.277796577757,-25928.86747371045,-26149.990794341804,-26229.168218134262,-26159.679380846723,-25948.54767027074,-25615.481296639875,-25190.85350945601,-24712.875110916724,-24224.17669143976,-23768.07014886386,-23384.79307538501,-23108.04457879305,-22962.097210456057,-22959.722757713316,-23101.103001364503,-23373.81548225111,-23753.895609717376,-24207.887533491063,-24695.71451390116,-25174.131730197536,-25600.475818749896,-25936.403554029275,-26151.319538786127,-26225.222519526378,-26150.749149214203,-25934.25946625238,-25595.87943558532,-25168.478951875448,-24695.602144832654,-24228.3616761404,-23821.240039853205,-23526.59079062417,-23387.390917875982,-23427.469267687786,-23638.067552142005,-24666.66666666667
-22749.839864823,-23184.562060216416,-23471.13607192645,-23464.543327156985,-23311.431251442787,-23109.785813355116,-22919.890849776242,-22774.18134210184,-22685.442220116736,-22653.33615675613,-22669.468091282633,-22721.24556163812,-22794.763783329538,-22876.888886990862,-22956.661888721883,-23026.11232723649,-23080.55581926466,-23118.450138893102,-23140.89386074432,-23150.863889679207,-23152.315389158128,-23149.269156041973,-23145.0033658927,-23141.44840829965,-23138.856591645854,-23135.785012077984,-23129.392778477955,-23116.01642688832,-23091.953170371668,-23054.353762828567,-23002.107877616254,-22936.596375661622,-22862.201638153147,-22786.475607719865,-22719.876972959195,-22674.998471265335,-22665.206236188675,-22702.599080931523,-22795.16251312023,-22942.94183633348,-23133.003410597095,-23332.923091874472,-23482.592232972103,-23484.35613275416,-23192.031959336848,-22751.05822107634
-23223.577653032622,-22900.785457016398,-22527.246406697945,-22093.10637416658,-21610.458544600486,-21108.88098555272,-20625.919248372615,-20199.569247468524,-19862.918652249315,-19640.763052056784,-19547.869309158123,-19588.529517929885,-19757.075822821265,-20039.074138753567,-20412.96573646618,-20851.97254310411,-21326.12351625941,-21804.29671365797,-22256.20618370293,-22653.995067214088,-22973.65354329481,-23196.198122561593,-23308.57408094886,-23304.258474339582,-23183.552279517848,-22953.558065412337,-22627.845862569287,-22225.816371059147,-21771.779089364394,-21293.774846103348,-20822.18845078819,-20387.957031798986,-20020.66006781624,-19746.53895204342,-19586.52489366755,-19554.38473618139,-19655.12851772667,-19883.86211940991,-20225.314328094046,-20654.318687350955,-21137.57941977318,-21637.07961610102,-22115.46385421409,-22543.587165654462,-22909.868841845855,-23224.7441576576
-23917.717016732593,-23101.036786195906,-22264.79008820115,-21405.821178847804,-20543.75136272607,-19713.092783016502,-18955.192310931678,-18311.956335400595,-17820.89001207147,-17511.280766859018,-17401.488524565113,-17497.337685192233,-17791.585206927786,-18264.396351042582,-18884.71325067175,-19612.361228351943,-20400.707862214826,-21199.671234360332,-21958.866395353285,-22630.729068254528,-23173.401525780417,-23553.23059269832,-23746.751207008074,-23742.05688857859,-23539.489910956025,-23151.617735336116,-22602.49702519282,-21926.261012466333,-21165.098911591867,-20366.726455012802,-19581.473899754834,-18859.187804369125,-18246.090823147515,-17781.801401041936,-17496.71793565192,-17409.964865581398,-17528.080333883423,-17844.595919518244,-18340.619306692075,-18986.484773309923,-19744.49374132581,-20572.74687124614,-21430.101404141365,-22282.419762279504,-23110.620219636377,-23918.508208885116
-24199.763838599807,-23221.732230046415,-22229.057627061833,-21223.233248854835,-20226.76406581983,-19276.322124951384,-18416.075373476153,-17691.50516944421,-17143.99880767885,-16806.425411523218,-16699.83385812913,-16831.34735231899,-17193.26817615908,-17763.347338451204,-18506.11860418699,-19375.147117787652,-20316.002189178165,-21269.733882690045,-22176.614769001386,-22979.90515219705,-23629.405005785717,-24084.577119276288,-24317.055709887707,-24312.393886372633,-24070.949163540477,-23607.856399029057,-22952.08987737575,-22144.668659098978,-21236.109559287797,-20283.27786597791,-19345.82440084027,-18482.428886721584,-17747.081063264355,-17185.639817010986,-16832.90514979905,-16710.420055722447,-16825.189385925365,-17169.461983696925,-17721.673108114966,-18448.589161398264,-19308.638393228986,-20256.35075143143,-21247.766517760254,-22246.603841235254,-23230.899495552378,-24199.810394885193
-23935.818709359377,-23076.19961993852,-22192.187137171586,-21282.18532602862,-20366.415558925575,-19480.162169477702,-18667.170667788858,-17973.479646415573,-17441.930952252067,-17107.570301777138,-16994.105057262634,-17111.530793013786,-17454.97579188562,-18004.746866670193,-18727.495431989402,-19578.36372981363,-20503.921002901287,-21445.660870102744,-22343.806059846982,-23141.225250366686,-23787.147900112792,-24240.44291735543,-24472.260837159247,-24467.87971229771,-24227.64384564839,-23766.939101909786,-23115.205860819926,-22314.04760118945,-21414.546522285367,-20473.94456592147,-19551.886134010256,-18706.581744792486,-17991.023036089904,-17449.514592524476,-17114.775788714083,-17005.838993585134,-17126.930987495532,-17467.47396992693,-18003.28360866036,-18698.977609820427,-19511.54343484572,-20394.952618680738,-21305.655841530403,-22208.74972712319,-23084.53606847641,-23935.232541377944
-23500.87024957475,-22836.001305674203,-22134.53520174846,-21389.34465002412,-20615.529928205942,-19843.997400472148,-19115.17628850124,-18473.069892620646,-17959.881787610982,-17611.435370231582,-17453.565619821176,-17499.609299391497,-17749.058545845444,-18187.377491295243,-18786.916774263118,-19508.800764833722,-20305.610695457366,-21124.64655700447,-21911.523622208595,-22613.89322913194,-23184.994112841323,-23586.803066984874,-23792.583132236003,-23788.668026646224,-23575.37075696895,-23166.9595424529,-22590.70239213321,-21885.039853797432,-21097.00055383807,-20279.02322058444,-19485.389134428042,-18768.54439363043,-18175.51692321841,-17744.6814270638,-17503.112833767307,-17464.741793951,-17629.48550374318,-17983.47559014956,-18500.444913231902,-19144.270570432218,-19872.60532484364,-20641.46862479682,-21410.615922995818,-22149.465670740305,-22843.388491336038,-23500.08246744606
-23333.512599865233,-22762.43569900317,-22148.733826134358,-21481.59230731671,-20771.941315284057,-20046.542053440975,-19342.13821132799,-18699.873228644163,-18160.19085293381,-17758.42811887328,-17521.280320369373,-17464.27156941913,-17590.307449392087,-17889.32344878552,-18338.979444218727,-18906.29112217625,-19550.03777442965,-20223.74529506914,-20879.015183184205,-21468.95829768523,-21951.493454359785,-22292.28740320245,-22467.140369828867,-22463.660496059667,-22282.118338012086,-21935.426260131946,-21448.244177170807,-20855.269645900553,-20198.82378489379,-19525.891934311192,-18884.81645369793,-18321.867228234943,-17877.92872538285,-17585.543741029876,-17466.540070789524,-17530.43852274042,-17773.79994316522,-18180.61735674212,-18723.80000927509,-19367.732982206264,-20071.83374730379,-20794.9706291705,-21500.562890755577,-22162.15311015327,-22769.23500310741,-23333.135467644668
-23505.63996920338,-22890.140949221535,-22233.582753612453,-21524.870197697914,-20773.763078132175,-20005.30825507251,-19254.334043447856,-18560.17136747121,-17961.79985679762,-17493.620183048617,-17182.031509396766,-17042.951510046558,-17080.36227107933,-17285.904382669134,-17639.479015143443,-18110.75839987281,-18661.45280537848,-19248.13996335494,-19825.433568691955,-20349.251899526585,-20779.960933082006,-21085.178878002305,-21242.05473138699,-21238.870019963033,-21075.8583644288,-20765.18920033065,-20330.116772398178,-19803.350106929054,-19224.75082566787,-18638.510451449958,-18089.99495361669,-17622.468950203547,-17273.93682419233,-17074.336129051666,-17043.302960278976,-17188.69939352474,-17506.051263422676,-17978.9926890919,-18580.754852785994,-19276.67447482214,-20027.636875810695,-20794.31483955168,-21542.023610014785,-22245.99065959002,-22896.841596294198,-23506.13814525934
-23732.336969771404,-23015.35720662131,-22262.278120619434,-21463.975382836506,-20631.710966715407,-19791.55693381519,-18978.919224162073,-18233.305615984627,-17593.524495260062,-17093.51157940269,-16758.960708635248,-16604.894272622925,-16634.255327570783,-16837.54322341247,-17193.453424424835,-17670.4254242394,-18228.954748677625,-18824.48958045096,-19410.71184444354,-19942.747722063745,-20380.299712040163,-20690.461252472443,-20850.011589349117,-20847.031611771123,-20681.731195810615,-20366.4331200783,-19924.715646667926,-19389.77312031502,-18802.10910466833,-18206.727298851183,-17650.029276869413,-17176.437912917005,-16825.177354291383,-16627.424229428805,-16604.036643228923,-16764.044002599367,-17104.04288964761,-17608.59464694645,-18251.662653944244,-18999.065896905613,-19811.865526278918,-20650.54840000049,-21479.832311824775,-22273.89816062365,-23021.847133991865,-23733.24070553748
