-1.3380434975146115e-08,-1.0949591119267608e-08,-9.548464257832655e-09,-1.0784123630893856e-08,-1.695185369224794e-08,-2.490184664647192e-08,-3.217880675839635e-08,-3.7808389964616855e-08,-4.1453617445493156e-08,-4.305507104225041e-08,-4.2690596603786444e-08,-4.0538802932454704e-08,-3.6898305528564565e-08,-3.224556302509408e-08,-2.733699710012566e-08,-2.3342202654638955e-08,-2.19829846612131e-08,-2.5642544344462853e-08,-3.118405165393177e-08,-3.6124410204245536e-08,-3.948546922110331e-08,-4.094390634090427e-08,-4.0474377022310093e-08,-3.8218813708973416e-08,-3.446613399676306e-08,-2.969398348793897e-08,-2.4664834862679564e-08,-2.0557560713770322e-08,-1.9106650692895577e-08,-2.2712748107401583e-08,-2.826508921076985e-08,-3.323724316141782e-08,-3.6624293444398954e-08,-3.8075898299097965e-08,-3.752700980904001e-08,-3.505411645427894e-08,-3.083791021475115e-08,-2.5182851294099994e-08,-1.857584402457308e-08,-1.1789482400068084e-08,-6.016459435839163e-09,-3.00908383069618e-09,-5.187573909088495e-09,-9.47323016450049e-09,-1.4329766287525612e-08,-1.4329766287525612e-08
-2.886254168429314e-08,-2.3084412553831903e-08,-1.3507879439302558e-08,-1.3009767531928479e-09,-2.6934640129518935e-08,-4.1223305206411877e-08,-4.9324038352778414e-08,-5.3943673549449456e-08,-5.6466552962808304e-08,-5.754097182072166e-08,-5.737289657653181e-08,-5.585785386251952e-08,-5.2625286835082995e-08,-4.706155931826212e-08,-3.8413659734001426e-08,-2.6216042142143284e-08,-1.1664991990409699e-08,-3.5770311380282197e-08,-4.852211134791676e-08,-5.5110421964429795e-08,-5.823001893930591e-08,-5.92188834677173e-08,-5.8642997294302504e-08,-5.658232742397329e-08,-5.2758148921316733e-08,-4.6600193398907366e-08,-3.7374015366131205e-08,-2.4621374033345996e-08,-9.545915234886323e-09,-3.346446286478925e-08,-4.5869551736117026e-08,-5.202901112771427e-08,-5.4696824159080246e-08,-5.5271563713281776e-08,-5.439846838156456e-08,-5.2270855452051355e-08,-4.8765536038018127e-08,-4.348860602234361e-08,-3.579923608411278e-08,-2.4915012702440038e-08,-1.0343564218267518e-08,6.7293956208617504e-09,-1.507522047987142e-08,-2.5236368655792376e-08,-3.006977029637131e-08,-3.006977029637131e-08
-5.21245834008209e-08,-4.205035386058879e-08,-1.6516722139156547e-08,-5.9499248665848744e-08,-5.977711050277124e-08,-6.079629564921541e-08,-6.231002242301078e-08,-6.397470760432995e-08,-6.552041088552645e-08,-6.673835302801749e-08,-6.740492875198226e-08,-6.71497284425369e-08,-6.52136952255834e-08,-5.995096958982243e-08,-4.772744508751512e-08,-2.0461355406461728e-08,-6.575650330172656e-08,-6.514349893090408e-08,-6.537975831516778e-08,-6.615136171948194e-08,-6.705513841546417e-08,-6.775200728363865e-08,-6.792463574205938e-08,-6.71432141446044e-08,-6.460965652329395e-08,-5.8645095294508684e-08,-4.55736687021796e-08,-1.7243049234548522e-08,-6.713391731538045e-08,-6.56242408862507e-08,-6.505747096289797e-08,-6.512079617590637e-08,-6.541731665717602e-08,-6.563763380090713e-08,-6.554356425826804e-08,-6.488750932207248e-08,-6.327578143674504e-08,-5.992169217819816e-08,-5.3140670678649415e-08,-3.923755494137976e-08,-1.0025665220147995e-08,-6.164500163507666e-08,-5.915776533362856e-08,-5.744390581545613e-08,-5.3691424593274135e-08,-5.3691424593274135e-08
-8.062406361363524e-08,-9.201208159470192e-08,-1.2568097476846755e-07,-8.94060328905006e-08,-7.391899239958434e-08,-6.868050110650736e-08,-6.759988907123054e-08,-6.790360530776502e-08,-6.836314410979354e-08,-6.850413317255069e-08,-6.82946517298558e-08,-6.813522581170067e-08,-6.914317356841789e-08,-7.38942264166369e-08,-8.807323945591328e-08,-1.2406960350961315e-07,-8.848640174260104e-08,-7.349354201804175e-08,-6.855870269751336e-08,-6.756613318672405e-08,-6.776846673240231e-08,-6.801132578428735e-08,-6.79775599332437e-08,-6.79664848196499e-08,-6.908210835754988e-08,-7.393546921683703e-08,-8.82886777020586e-08,-1.2467158764038436e-07,-8.888083715611743e-08,-7.378789890858016e-08,-6.886928698870629e-08,-6.79564019203412e-08,-6.827788249184503e-08,-6.863948708237634e-08,-6.861381170220843e-08,-6.822222719925734e-08,-6.792518406207646e-08,-6.891129949513708e-08,-7.38485114310276e-08,-8.855239384074385e-08,-1.2561550723326953e-07,-9.070187027700064e-08,-7.677643853843556e-08,-7.325415695736104e-08,-7.453223221889351e-08,-7.453223221889351e-08
-9.483886064742937e-08,-9.325015014572076e-08,-8.563894784973907e-08,-6.77138028172607e-08,-8.53159944729942e-08,-9.256438840402509e-08,-9.518914541194205e-08,-9.592171525124751e-08,-9.605380647629445e-08,-9.618126084847924e-08,-9.655565166720564e-08,-9.722477490907038e-08,-9.801751154141419e-08,-9.833137106176651e-08,-9.654378836705811e-08,-8.85469914972609e-08,-7.0175406225144e-08,-8.790308186295595e-08,-9.514457458227667e-08,-9.772220248396181e-08,-9.8410061338747e-08,-9.851886356018995e-08,-9.86429485328426e-08,-9.899153834750458e-08,-9.946703910543029e-08,-9.949553077896956e-08,-9.745193976275633e-08,-8.918463697986598e-08,-7.053834350957341e-08,-8.830926636105624e-08,-9.539408210032128e-08,-9.768684597157649e-08,-9.799625578424279e-08,-9.765040892078461e-08,-9.726176876609287e-08,-9.708815461360512e-08,-9.717663761361705e-08,-9.734801910146057e-08,-9.698031004477282e-08,-9.441026554917386e-08,-8.544658035331546e-08,-6.594322032159062e-08,-8.29000493842203e-08,-8.904841478280033e-08,-9.200383926355509e-08,-9.200383926355509e-08
-1.1433890895664093e-07,-1.0513195743394092e-07,-8.02923923486269e-08,-1.1959826013464526e-07,-1.1706431556135912e-07,-1.1482239228470547e-07,-1.131849891841008e-07,-1.1229645643007997e-07,-1.1217476817588159e-07,-1.1273868251753705e-07,-1.1378424975097941e-07,-1.1486758565430444e-07,-1.1503296120645241e-07,-1.1226385381064284e-07,-1.024019327893228e-07,-7.706297442208064e-08,-1.2208187650110927e-07,-1.1952173253369776e-07,-1.1731903448894348e-07,-1.1575345239491416e-07,-1.149374674626569e-07,-1.148327726682993e-07,-1.1523673025222863e-07,-1.1568319692228373e-07,-1.1517999423450424e-07,-1.1166226488761185e-07,-1.0090798624626796e-07,-7.444553972077873e-08,-1.2598250152762324e-07,-1.2242194195804035e-07,-1.1930591349301013e-07,-1.1689541076620527e-07,-1.1529453474029793e-07,-1.1448735082811955e-07,-1.1436150915543926e-07,-1.146812222400992e-07,-1.1496567162005625e-07,-1.1421145262476354e-07,-1.1033606696586915e-07,-9.908619900963762e-08,-7.19380443321391e-08,-1.2812966789226872e-07,-1.2384750289947435e-07,-1.1999698703485667e-07,-1.146202786745033e-07,-1.146202786745033e-07
-1.4038314032028028e-07,-1.5347160229595334e-07,-1.8826517425302965e-07,-1.5310143997855773e-07,-1.3469019810672755e-07,-1.251239945664064e-07,-1.2037614067933906e-07,-1.181566942075366e-07,-1.1720786705596072e-07,-1.1691177762948705e-07,-1.1710985251400733e-07,-1.1811519166521849e-07,-1.2097077035789253e-07,-1.2812718429995589e-07,-1.449560291566631e-07,-1.8303918086709057e-07,-1.4956738602079268e-07,-1.3247522609552173e-07,-1.238780057954983e-07,-1.1980840823579482e-07,-1.1805226337349402e-07,-1.174585877355075e-07,-1.1758696004184133e-07,-1.186143214357006e-07,-1.215334639998117e-07,-1.2880234432921645e-07,-1.4585246842209595e-07,-1.843971616625284e-07,-1.5081127902452266e-07,-1.3367026943403265e-07,-1.2505402781772867e-07,-1.2098543965476271e-07,-1.1923604636573118e-07,-1.1861368874756581e-07,-1.185678942095394e-07,-1.1901042394207937e-07,-1.203318204787547e-07,-1.236672969802699e-07,-1.3158753729488167e-07,-1.4963489242031732e-07,-1.8965500094906427e-07,-1.5755636678201188e-07,-1.4225135078763677e-07,-1.35653682457599e-07,-1.3344443471533065e-07,-1.3344443471533065e-07
-1.5126756314228568e-07,-1.534279407930463e-07,-1.536810965866505e-07,-1.4808484677120655e-07,-1.4511818349230795e-07,-1.4427569862851968e-07,-1.4424232178869893e-07,-1.4450467798840537e-07,-1.4490559510555621e-07,-1.4546075089565566e-07,-1.4629085702466426e-07,-1.4760093340151005e-07,-1.496431855647978e-07,-1.5255150032370906e-07,-1.5578901837287357e-07,-1.5653499223535397e-07,-1.51081636332685e-07,-1.4812400577395693e-07,-1.4727727397937032e-07,-1.4722251805088552e-07,-1.4746428891820663e-07,-1.4788437746083129e-07,-1.485594476370371e-07,-1.4968600859879566e-07,-1.515194660718225e-07,-1.5419573798046754e-07,-1.5716619633959352e-07,-1.575616477859334e-07,-1.5171141551735608e-07,-1.4835793996545745e-07,-1.4716543649534434e-07,-1.4676407899390904e-07,-1.4662420827499863e-07,-1.4659170578455835e-07,-1.4669530521397098e-07,-1.4707390089054995e-07,-1.4795269230968871e-07,-1.496025145349616e-07,-1.5216766343789736e-07,-1.5509882445281455e-07,-1.5550647257001229e-07,-1.4977203022803157e-07,-1.4670900228405507e-07,-1.461358209223258e-07,-1.483236617347531e-07,-1.483236617347531e-07
-1.6118665866127375e-07,-1.5560569496442044e-07,-1.45959611806736e-07,-1.3264843138680671e-07,-1.5485699370658437e-07,-1.6608186827971814e-07,-1.7166900832537056e-07,-1.7444328360972403e-07,-1.7585221791273504e-07,-1.7656480434080108e-07,-1.7677087123084723e-07,-1.7630005569574892e-07,-1.7463438336090548e-07,-1.7089467481172557e-07,-1.6397166581407107e-07,-1.5325429067610013e-07,-1.3911477381548442e-07,-1.6113883688474083e-07,-1.7206359135025712e-07,-1.7727928077196954e-07,-1.7960664418800524e-07,-1.8044796043349004e-07,-1.80378068668834e-07,-1.794253753457419e-07,-1.7717245412025242e-07,-1.727894085738184e-07,-1.6519119603648286e-07,-1.5378542786333244e-07,-1.389630248605159e-07,-1.6062660765970277e-07,-1.7099484299709498e-07,-1.755550692740104e-07,-1.7720253237262313e-07,-1.774171823632098e-07,-1.768799867111807e-07,-1.7578126256638558e-07,-1.7394382213437791e-07,-1.708373708800809e-07,-1.6556663194979194e-07,-1.5700762153015694e-07,-1.445520566768276e-07,-1.2860075570901765e-07,-1.4928513183028293e-07,-1.5859660312395416e-07,-1.632602341576409e-07,-1.632602341576409e-07
-1.8249136271351412e-07,-1.727618409177674e-07,-1.4809054156229568e-07,-1.8892170393466347e-07,-1.8862383786716568e-07,-1.8898461420271846e-07,-1.898663429672493e-07,-1.9101220628762523e-07,-1.9220426764546283e-07,-1.9325248339162303e-07,-1.9392445449636895e-07,-1.9382211119977566e-07,-1.921566283909787e-07,-1.8728679263613745e-07,-1.7568761548040708e-07,-1.495878249241931e-07,-1.967797729430186e-07,-1.957501635708291e-07,-1.954879217663266e-07,-1.9576894932917793e-07,-1.9625915319357083e-07,-1.9665407479944045e-07,-1.966380862136378e-07,-1.9575899000828625e-07,-1.9319068941382897e-07,-1.8725913082905413e-07,-1.743980267990688e-07,-1.4676785714607956e-07,-1.9976958087855581e-07,-1.9733877432139518e-07,-1.9579250625757636e-07,-1.9491240457823745e-07,-1.9437478815837273e-07,-1.9391035628134947e-07,-1.9328916703876738e-07,-1.9224508067562824e-07,-1.9034687050310936e-07,-1.8676709132801632e-07,-1.7981259629483453e-07,-1.6587995368166402e-07,-1.3706640525520788e-07,-1.9582965157348594e-07,-1.92329032314715e-07,-1.897030045189134e-07,-1.8539338137350508e-07,-1.8539338137350508e-07
